"profileID","respID","qID","altID","obsID","tired","walking","sports","concentration","embarrassed","unhappiness","treated"
"4321253",424,8,1,3392,"often","sometimes","almost never","never","almost never","always","sometimes"
"3142135",425,1,1,3393,"sometimes","never","often","almost never","never","sometimes","always"
"3333444",425,2,1,3394,"sometimes","sometimes","sometimes","sometimes","often","often","often"
"1352451",425,3,1,3395,"never","sometimes","always","almost never","often","always","never"
"1425345",425,4,1,3396,"never","often","almost never","always","sometimes","often","always"
"5123524",425,5,1,3397,"always","never","almost never","sometimes","always","almost never","often"
"2154154",425,6,1,3398,"almost never","never","always","often","never","always","often"
"3333444",425,7,1,3399,"sometimes","sometimes","sometimes","sometimes","often","often","often"
"5314543",425,8,1,3400,"always","sometimes","never","often","always","often","sometimes"
"2222222",426,1,1,3401,"almost never","almost never","almost never","almost never","almost never","almost never","almost never"
"1543425",426,2,1,3402,"never","always","often","sometimes","often","almost never","always"
"1425345",426,3,1,3403,"never","often","almost never","always","sometimes","often","always"
"5314543",426,4,1,3404,"always","sometimes","never","often","always","often","sometimes"
"4444555",426,5,1,3405,"often","often","often","often","always","always","always"
"2531215",426,6,1,3406,"almost never","always","sometimes","never","almost never","never","always"
"1425154",426,7,1,3407,"never","often","almost never","always","never","always","often"
"2345241",426,8,1,3408,"almost never","sometimes","often","always","almost never","often","never"
"2154531",427,1,1,3409,"almost never","never","always","often","always","sometimes","never"
"4321135",427,2,1,3410,"often","sometimes","almost never","never","never","sometimes","always"
"1111111",427,3,1,3411,"never","never","never","never","never","never","never"
"5123451",427,4,1,3412,"always","never","almost never","sometimes","often","always","never"
"4512531",427,5,1,3413,"often","always","never","almost never","always","sometimes","never"
"2345241",427,6,1,3414,"almost never","sometimes","often","always","almost never","often","never"
"5314352",427,7,1,3415,"always","sometimes","never","often","sometimes","always","almost never"
"3215142",427,8,1,3416,"sometimes","almost never","never","always","never","often","almost never"
"5314543",428,1,1,3417,"always","sometimes","never","often","always","often","sometimes"
"5241345",428,2,1,3418,"always","almost never","often","never","sometimes","often","always"
"2531524",428,3,1,3419,"almost never","always","sometimes","never","always","almost never","often"
"3333111",428,4,1,3420,"sometimes","sometimes","sometimes","sometimes","never","never","never"
"5432241",428,5,1,3421,"always","often","sometimes","almost never","almost never","often","never"
"4512345",428,6,1,3422,"often","always","never","almost never","sometimes","often","always"
"1111111",428,7,1,3423,"never","never","never","never","never","never","never"
"2154345",428,8,1,3424,"almost never","never","always","often","sometimes","often","always"
"5555111",429,1,1,3425,"always","always","always","always","never","never","never"
"2154413",429,2,1,3426,"almost never","never","always","often","often","never","sometimes"
"5555222",429,3,1,3427,"always","always","always","always","almost never","almost never","almost never"
"5314543",429,4,1,3428,"always","sometimes","never","often","always","often","sometimes"
"1352524",429,5,1,3429,"never","sometimes","always","almost never","always","almost never","often"
"1352524",429,6,1,3430,"never","sometimes","always","almost never","always","almost never","often"
"2413321",429,7,1,3431,"almost never","often","never","sometimes","sometimes","almost never","never"
"1352142",429,8,1,3432,"never","sometimes","always","almost never","never","often","almost never"
"2222222",430,1,1,3433,"almost never","almost never","almost never","almost never","almost never","almost never","almost never"
"4135234",430,2,1,3434,"often","never","sometimes","always","almost never","sometimes","often"
"3333111",430,3,1,3435,"sometimes","sometimes","sometimes","sometimes","never","never","never"
"3215142",430,4,1,3436,"sometimes","almost never","never","always","never","often","almost never"
"1425531",430,5,1,3437,"never","often","almost never","always","always","sometimes","never"
"3333555",430,6,1,3438,"sometimes","sometimes","sometimes","sometimes","always","always","always"
"4253432",430,7,1,3439,"often","almost never","always","sometimes","often","sometimes","almost never"
"2345432",430,8,1,3440,"almost never","sometimes","often","always","often","sometimes","almost never"
"2531215",431,1,1,3441,"almost never","always","sometimes","never","almost never","never","always"
"2154413",431,2,1,3442,"almost never","never","always","often","often","never","sometimes"
"1352142",431,3,1,3443,"never","sometimes","always","almost never","never","often","almost never"
"2531142",431,4,1,3444,"almost never","always","sometimes","never","never","often","almost never"
"4321253",431,5,1,3445,"often","sometimes","almost never","never","almost never","always","sometimes"
"1543543",431,6,1,3446,"never","always","often","sometimes","always","often","sometimes"
"3524314",431,7,1,3447,"sometimes","always","almost never","often","sometimes","never","often"
"4512413",431,8,1,3448,"often","always","never","almost never","often","never","sometimes"
"3333555",432,1,1,3449,"sometimes","sometimes","sometimes","sometimes","always","always","always"
"1543543",432,2,1,3450,"never","always","often","sometimes","always","often","sometimes"
"3451352",432,3,1,3451,"sometimes","often","always","never","sometimes","always","almost never"
"3215451",432,4,1,3452,"sometimes","almost never","never","always","often","always","never"
"5241413",432,5,1,3453,"always","almost never","often","never","often","never","sometimes"
"4444555",432,6,1,3454,"often","often","often","often","always","always","always"
"4321135",432,7,1,3455,"often","sometimes","almost never","never","never","sometimes","always"
"1352142",432,8,1,3456,"never","sometimes","always","almost never","never","often","almost never"
"5123215",433,1,1,3457,"always","never","almost never","sometimes","almost never","never","always"
"2345123",433,2,1,3458,"almost never","sometimes","often","always","never","almost never","sometimes"
"5555333",433,3,1,3459,"always","always","always","always","sometimes","sometimes","sometimes"
"1543234",433,4,1,3460,"never","always","often","sometimes","almost never","sometimes","often"
"2531142",433,5,1,3461,"almost never","always","sometimes","never","never","often","almost never"
"2154531",433,6,1,3462,"almost never","never","always","often","always","sometimes","never"
"1352524",433,7,1,3463,"never","sometimes","always","almost never","always","almost never","often"
"3142135",433,8,1,3464,"sometimes","never","often","almost never","never","sometimes","always"
"3451425",434,1,1,3465,"sometimes","often","always","never","often","almost never","always"
"2345241",434,2,1,3466,"almost never","sometimes","often","always","almost never","often","never"
"5555222",434,3,1,3467,"always","always","always","always","almost never","almost never","almost never"
"2154345",434,4,1,3468,"almost never","never","always","often","sometimes","often","always"
"1543543",434,5,1,3469,"never","always","often","sometimes","always","often","sometimes"
"2154345",434,6,1,3470,"almost never","never","always","often","sometimes","often","always"
"1234135",434,7,1,3471,"never","almost never","sometimes","often","never","sometimes","always"
"2222333",434,8,1,3472,"almost never","almost never","almost never","almost never","sometimes","sometimes","sometimes"
"3524314",435,1,1,3473,"sometimes","always","almost never","often","sometimes","never","often"
"1111444",435,2,1,3474,"never","never","never","never","often","often","often"
"2154154",435,3,1,3475,"almost never","never","always","often","never","always","often"
"3215215",435,4,1,3476,"sometimes","almost never","never","always","almost never","never","always"
"1543543",435,5,1,3477,"never","always","often","sometimes","always","often","sometimes"
"4512154",435,6,1,3478,"often","always","never","almost never","never","always","often"
"4253314",435,7,1,3479,"often","almost never","always","sometimes","sometimes","never","often"
"4321135",435,8,1,3480,"often","sometimes","almost never","never","never","sometimes","always"
"2222444",436,1,1,3481,"almost never","almost never","almost never","almost never","often","often","often"
"5123215",436,2,1,3482,"always","never","almost never","sometimes","almost never","never","always"
"1425413",436,3,1,3483,"never","often","almost never","always","often","never","sometimes"
"2531524",436,4,1,3484,"almost never","always","sometimes","never","always","almost never","often"
"3524432",436,5,1,3485,"sometimes","always","almost never","often","often","sometimes","almost never"
"3451543",436,6,1,3486,"sometimes","often","always","never","always","often","sometimes"
"3451352",436,7,1,3487,"sometimes","often","always","never","sometimes","always","almost never"
